Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	BINDING:distal binding residue	3	1.0344827586206897	0.018432055644931052	HBAA1, BA1L, SI:CH211-5K11.8	245	21	24416	14.23673469387755	0.9829956373089129	0.40366201862399004	0.3962891963660176
GOTERM_MF_DIRECT	GO:1990837~sequence-specific double-stranded DNA binding	3	1.0344827586206897	0.01889457293483299	GSX2, HOXC12B, FOXG1B	180	20	16808	14.006666666666668	0.9932468304979591	0.33979784934667323	0.3320162192089632
GOTERM_BP_DIRECT	GO:0042942~D-serine transport	2	0.6896551724137931	0.019801490076806608	SLC7A10B, SLC7A10A	180	2	17990	99.94444444444446	0.9998860870131892	0.695450558793162	0.6923801369000354
GOTERM_BP_DIRECT	GO:0042941~D-alanine transport	2	0.6896551724137931	0.019801490076806608	SLC7A10B, SLC7A10A	180	2	17990	99.94444444444446	0.9998860870131892	0.695450558793162	0.6923801369000354
GOTERM_BP_DIRECT	GO:0003333~amino acid transmembrane transport	3	1.0344827586206897	0.019957742305322528	SLC7A10B, SLC7A10A, SLC38A4	180	22	17990	13.628787878787879	0.9998940404372739	0.695450558793162	0.6923801369000354
INTERPRO	IPR012292:Globin, structural domain	3	1.0344827586206897	0.020115830167916134	HBAA1, BA1L, SI:CH211-5K11.8	182	21	17276	13.56043956043956	0.999184996314916	0.4807465806348535	0.4766258956579833
INTERPRO	IPR021117:Procalcitonin-like	2	0.6896551724137931	0.020844757908879494	CALCA, IAPP	182	2	17276	94.92307692307693	0.9993718784888577	0.4807465806348535	0.4766258956579833
INTERPRO	IPR018360:Calcitonin, conserved site	2	0.6896551724137931	0.020844757908879494	CALCA, IAPP	182	2	17276	94.92307692307693	0.9993718784888577	0.4807465806348535	0.4766258956579833
INTERPRO	IPR001693:Calcitonin peptide-like	2	0.6896551724137931	0.020844757908879494	CALCA, IAPP	182	2	17276	94.92307692307693	0.9993718784888577	0.4807465806348535	0.4766258956579833
GOTERM_BP_DIRECT	GO:0009408~response to heat	3	1.0344827586206897	0.021717370956522233	HSP70.1, HSP90AA1.2, HSP70L	180	23	17990	13.03623188405797	0.9999531390302531	0.702712074521755	0.6996095929565377
INTERPRO	IPR009050:Globin-like	3	1.0344827586206897	0.021976986543307587	HBAA1, BA1L, SI:CH211-5K11.8	182	22	17276	12.944055944055943	0.9995810367408275	0.4807465806348535	0.4766258956579833
INTERPRO	IPR000971:Globin	3	1.0344827586206897	0.021976986543307587	HBAA1, BA1L, SI:CH211-5K11.8	182	22	17276	12.944055944055943	0.9995810367408275	0.4807465806348535	0.4766258956579833
SMART	SM00113:CALCITONIN	2	0.6896551724137931	0.022044252700401792	CALCA, IAPP	106	2	9474	89.37735849056604	0.7945702037086121	0.3912854854321318	0.3912854854321318
UP_KW_BIOLOGICAL_PROCESS	KW-1160~Virus entry into host cell	2	0.6896551724137931	0.022179724488304613	LOC110439817, LOC110439819	57	2	5022	88.10526315789474	0.5735742172268259	0.42141476527778765	0.42141476527778765
GOTERM_BP_DIRECT	GO:0006457~protein folding	5	1.7241379310344827	0.023517892944747456	ZGC:122979, DNAJB1B, HSP90AA1.2, HSPE1, PTGES3A	180	109	17990	4.5846075433231395	0.9999796957225271	0.7102403669313732	0.7071046478720735
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	3	1.0344827586206897	0.024641828769415237	HBAA1, BA1L, SI:CH211-5K11.8	180	23	16808	12.179710144927535	0.9985512241602896	0.33979784934667323	0.3320162192089632
GOTERM_MF_DIRECT	GO:0031072~heat shock protein binding	3	1.0344827586206897	0.024641828769415237	HSP70.3, HSP70.1, HSP70L	180	23	16808	12.179710144927535	0.9985512241602896	0.33979784934667323	0.3320162192089632
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	3	1.0344827586206897	0.024641828769415237	HBAA1, BA1L, SI:CH211-5K11.8	180	23	16808	12.179710144927535	0.9985512241602896	0.33979784934667323	0.3320162192089632
GOTERM_MF_DIRECT	GO:0051787~misfolded protein binding	3	1.0344827586206897	0.024641828769415237	HSP70.3, HSP70.1, HSP70L	180	23	16808	12.179710144927535	0.9985512241602896	0.33979784934667323	0.3320162192089632
GOTERM_MF_DIRECT	GO:0044183~protein binding involved in protein folding	3	1.0344827586206897	0.024641828769415237	HSP70.3, HSP70.1, HSP70L	180	23	16808	12.179710144927535	0.9985512241602896	0.33979784934667323	0.3320162192089632
GOTERM_BP_DIRECT	GO:0042026~protein refolding	3	1.0344827586206897	0.027361877921014237	HSP70.3, HSP70.1, HSP70L	180	26	17990	11.532051282051281	0.9999966124591789	0.7746831686387156	0.7712629338985888
UP_SEQ_FEATURE	DOMAIN:ZP	4	1.3793103448275863	0.0284482617468107	ZP3D.1, LOC100331080, SI:CH211-39F2.3, LOC100535405	245	66	24416	6.03982683982684	0.998200966066057	0.5417135712481262	0.5318192594445075
UP_SEQ_FEATURE	DOMAIN:Calcitonin peptide-like	2	0.6896551724137931	0.02968293541085623	CALCA, IAPP	245	3	24416	66.43809523809526	0.9986382619953036	0.5417135712481262	0.5318192594445075
INTERPRO	IPR025281:Domain of unknown function DUF4074	2	0.6896551724137931	0.031104518173693804	HOXB3A, HOXD3A	182	3	17276	63.28205128205129	0.999984262862302	0.5729779663575175	0.5680667266458815
INTERPRO	IPR002948:Thiazide-sensitive Na-K-Cl co-transporter	2	0.6896551724137931	0.031104518173693804	SLC12A10.2, SLC12A10.3	182	3	17276	63.28205128205129	0.999984262862302	0.5729779663575175	0.5680667266458815
INTERPRO	IPR017348:Proto-oncogene serine/threonine-protein kinase Pim-1	2	0.6896551724137931	0.031104518173693804	PIM1, PIM2	182	3	17276	63.28205128205129	0.999984262862302	0.5729779663575175	0.5680667266458815
GOTERM_CC_DIRECT	GO:0005882~intermediate filament	4	1.3793103448275863	0.03118865645182149	KRT91, KRT4, KRT97, PPL	177	71	18265	5.813638895520012	0.9364944440345946	0.9137599100671343	0.9137599100671343
GOTERM_MF_DIRECT	GO:0008198~ferrous iron binding	3	1.0344827586206897	0.03325488201163325	EGLN3, EGLN2, HIF1AN	180	27	16808	10.375308641975309	0.99985817893327	0.4356389543523956	0.42566248974890564
UP_SEQ_FEATURE	ACT_SITE:Proton donor	5	1.7241379310344827	0.03426686634832929	PHOSPHO1, NT5C2L1, PGP, HYAL2A, SPAM1	245	122	24416	4.0843091334894615	0.9995172615290726	0.5632896201983613	0.5530012253088935
UP_SEQ_FEATURE	DOMAIN:SEA	3	1.0344827586206897	0.03600938211313725	LOC108185957, SI:CH211-217K17.9, ZGC:111983	245	30	24416	9.965714285714284	0.9996749540501322	0.5632896201983613	0.5530012253088935
PIR_SUPERFAMILY	PIRSF037993:proto-oncogene serine/threonine-protein kinase Pim-1	2	0.6896551724137931	0.03634842700347082	PIM1, PIM2	20	3	1550	51.66666666666667	0.48647614403600736	0.6429849945957994	0.6429849945957994
GOTERM_BP_DIRECT	GO:0007623~circadian rhythm	3	1.0344827586206897	0.037907206082962545	NFIL3-5, IMPDH2, NFIL3-3	180	31	17990	9.672043010752688	0.9999999759840013	1.0	0.9977876106194691
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	15	5.172413793103448	0.03878014219650801	HOXB3A, HOXC4A, NPAS4A, NFIL3-5, HOXA4A, CEBPD, HOXC12B, EGR2B, EGR2A, GATA1B, NFIL3-2, NABP1A, HOXD3A, HOXB2A, HOXA1A	92	874	9466	1.7658690677544524	0.8378765721423314	0.2973144235065614	0.2779243524083074
GOTERM_CC_DIRECT	GO:0005576~extracellular region	17	5.862068965517241	0.039101425635254705	CALCA, COL12A1B, RLN3A, LGI3, SI:DKEY-205H13.2, LEPB, GDF2, BMP16, STM, IGFBP1A, KAZALD3, CCL36.1, CD9B, NPVF, PYYB, SST1.1, CCL25B	177	1025	18265	1.7114785724128427	0.9688866505486449	0.9137599100671343	0.9137599100671343
INTERPRO	IPR013547:Prolyl 4-hydroxylase alpha-subunit, N-terminal	2	0.6896551724137931	0.041257362625214886	P4HA2, P4HA1B	182	4	17276	47.46153846153847	0.9999996058017989	0.6563671326738731	0.6507411286795257
INTERPRO	IPR021116:Procalcitonin/adrenomedullin	2	0.6896551724137931	0.041257362625214886	CALCA, IAPP	182	4	17276	47.46153846153847	0.9999996058017989	0.6563671326738731	0.6507411286795257
INTERPRO	IPR021849:Protein of unknown function DUF3446	2	0.6896551724137931	0.041257362625214886	EGR2A, EGR2B	182	4	17276	47.46153846153847	0.9999996058017989	0.6563671326738731	0.6507411286795257
GOTERM_MF_DIRECT	GO:0031545~peptidyl-proline 4-dioxygenase activity	2	0.6896551724137931	0.04192676753528722	EGLN3, EGLN2	180	4	16808	46.68888888888889	0.9999866198453506	0.5070372749979306	0.4954257343491231
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	13	4.482758620689655	0.042575649045627766	EGLN3, EGLN2, HSD3B1, BBOX1, P4HA1B, CYP26A1, HSD11B2, P4HA2, PLOD1A, IMPDH2, MSRB2, HIF1AN, CYP2P6	180	643	16808	1.8878866424745115	0.9999887960569748	0.5070372749979306	0.4954257343491231
GOTERM_BP_DIRECT	GO:0001568~blood vessel development	4	1.3793103448275863	0.04992665595047816	NPAS4A, CYP26A1, APLNRB, HSP70L	180	83	17990	4.816599732262383	0.9999999999202486	1.0	0.9977876106194691
GOTERM_MF_DIRECT	GO:0003836~beta-galactoside (CMP) alpha-2,3-sialyltransferase activity	2	0.6896551724137931	0.05213237980604297	ST3GAL1L, ST3GAL1	180	5	16808	37.351111111111116	0.9999991911012137	0.5691118128826357	0.556078717931125
GOTERM_MF_DIRECT	GO:0031543~peptidyl-proline dioxygenase activity	2	0.6896551724137931	0.05213237980604297	EGLN3, EGLN2	180	5	16808	37.351111111111116	0.9999991911012137	0.5691118128826357	0.556078717931125
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	3	1.0344827586206897	0.052242986334387516	NFKBIAB, CCL25B, CCL36.1	180	37	17990	8.103603603603604	0.9999999999736706	1.0	0.9977876106194691
SMART	SM00355:ZnF_C2H2	12	4.137931034482759	0.05312866715186368	KLF2A, OSR2, EGR2A, SP2, LOC101885450, LOC100150619, KLF9, SNAI2, KLF3, EGR2B, HIC1, KLF17	106	575	9474	1.8652666119770305	0.9792671625750269	0.7544270735564642	0.7544270735564642
GOTERM_CC_DIRECT	GO:0005615~extracellular space	17	5.862068965517241	0.05350004603769325	CALCA, SI:DKEY-205H13.2, GDF2, BMP16, IGFBP1A, KAZALD3, CCL36.1, MHC1ZBA, PYYB, RTN4RL2A, LOC101886389, RBP4L, SST1.1, VTNB, IAPP, CCL25B, RTN4RL2B	177	1069	18265	1.6410341784126885	0.9916344990225539	0.9137599100671343	0.9137599100671343
